http://graphs.gw.govt.nz/?siteName=Chanel%20College%20AQ&dataSource=PM2.5%20(Hourly%20Average),,,,
Year,Day,Month,Hour, PM2.5
2018,16,7,24,1.283
2018,17,7,1,0.65
2018,17,7,2,8.598
2018,17,7,3,8.011
2018,17,7,4,6.694
2018,17,7,5,4.508
2018,17,7,6,12.961
2018,17,7,7,8.263
2018,17,7,8,14.167
2018,17,7,9,10.662
2018,17,7,10,33.751
2018,17,7,11,36.767
2018,17,7,12,14.688
2018,17,7,13,6.091
2018,17,7,14,4.67
2018,17,7,15,3.984
2018,17,7,16,1.938
2018,17,7,17,5.08
2018,17,7,18,-0.744
2018,17,7,19,15.368
2018,17,7,20,33.772
2018,17,7,21,104.786
2018,17,7,22,120.525
2018,17,7,23,138.558
2018,17,7,24,95.159
2018,18,7,1,80.406
2018,18,7,2,85.1
2018,18,7,3,61.462
2018,18,7,4,39.718
2018,18,7,5,33.253
2018,18,7,6,12.736
2018,18,7,7,15.49
2018,18,7,8,17.919
2018,18,7,9,25.661
2018,18,7,10,33.907
2018,18,7,11,47.205
2018,18,7,12,12.507
2018,18,7,13,-1.881
2018,18,7,14,-3.55
2018,18,7,15,4.447
2018,18,7,16,7.431
2018,18,7,17,11.771
2018,18,7,18,12.336
2018,18,7,19,10.909
2018,18,7,20,13.784
2018,18,7,21,46.554
2018,18,7,22,94.25
2018,18,7,23,126.733
2018,18,7,24,131.933
2018,19,7,1,109
2018,19,7,2,80.714
2018,19,7,3,55.214
2018,19,7,4,39.208
2018,19,7,5,28.692
2018,19,7,6,18.433
2018,19,7,7,22.305
2018,19,7,8,24.404
2018,19,7,9,22.661
2018,19,7,10,36.45
2018,19,7,11,43.102
2018,19,7,12,39.601
2018,19,7,13,7.426
2018,19,7,14,3.518
2018,19,7,15,0.267
2018,19,7,16,3.389
2018,19,7,17,2.473
2018,19,7,18,1.304
2018,19,7,19,23.179
2018,19,7,20,31.944
2018,19,7,21,48.015
2018,19,7,22,50.647
2018,19,7,23,48.737
2018,19,7,24,83.795
2018,20,7,1,80.707
2018,20,7,2,84.119
2018,20,7,3,78.68
2018,20,7,4,58.864
2018,20,7,5,47.987
2018,20,7,6,33.683
2018,20,7,7,26.987
2018,20,7,8,18.137
2018,20,7,9,25.621
2018,20,7,10,41.66
2018,20,7,11,17.139
2018,20,7,12,19.185
2018,20,7,13,4.478
2018,20,7,14,-1.44
2018,20,7,15,1.635
2018,20,7,16,1.792
2018,20,7,17,-0.875
2018,20,7,18,5.415
2018,20,7,19,11.243
2018,20,7,20,3.478
2018,20,7,21,22.909
2018,20,7,22,87.138
2018,20,7,23,154.75
2018,20,7,24,190.733
2018,21,7,1,191.458
2018,21,7,2,161.25
2018,21,7,3,140.233
2018,21,7,4,141.175
2018,21,7,5,107.583
2018,21,7,6,49.645
2018,21,7,7,34.155
2018,21,7,8,12.601
2018,21,7,9,-16.485
2018,21,7,10,2.63
2018,21,7,11,-4.479
2018,21,7,12,5.72
2018,21,7,13,1.747
2018,21,7,14,3.304
2018,21,7,15,4.534
2018,21,7,16,7.643
2018,21,7,17,-0.538
2018,21,7,18,7.848
2018,21,7,19,8.334
2018,21,7,20,2.086
2018,21,7,21,7.379
2018,21,7,22,3.157
2018,21,7,23,0.252
2018,21,7,24,3.462
2018,22,7,1,-0.481
2018,22,7,2,7.117
2018,22,7,3,6.014
2018,22,7,4,15.926
2018,22,7,5,5.907
2018,22,7,6,-4.904
2018,22,7,7,3.488
2018,22,7,8,1.588
2018,22,7,9,6.005
2018,22,7,10,6.258
2018,22,7,11,4.483
2018,22,7,12,3.09
2018,22,7,13,-2.812
2018,22,7,14,3.998
2018,22,7,15,3.239
2018,22,7,16,11.135
2018,22,7,17,1.836
2018,22,7,18,8.857
2018,22,7,19,8.193
2018,22,7,20,8.93
2018,22,7,21,13.813
2018,22,7,22,3.365
2018,22,7,23,8.293
2018,22,7,24,7.816
2018,23,7,1,11.883
2018,23,7,2,6.852
2018,23,7,3,4.479
2018,23,7,4,3.68
2018,23,7,5,1.126
2018,23,7,6,3.368
2018,23,7,7,4.856
2018,23,7,8,5.049
2018,23,7,9,3.421
2018,23,7,10,9.31
2018,23,7,11,9.889
2018,23,7,12,8.245
2018,23,7,13,-0.015
2018,23,7,14,-4.022
2018,23,7,15,4.572
2018,23,7,16,0.791
2018,23,7,17,-1.899
2018,23,7,18,1.614
2018,23,7,19,14.426
2018,23,7,20,26.085
2018,23,7,21,28.106
2018,23,7,22,31.642
2018,23,7,23,38.601
2018,23,7,24,10.875
2018,24,7,1,14.409
2018,24,7,2,16.554
2018,24,7,3,16.531
2018,24,7,4,21.011
2018,24,7,5,23.068
2018,24,7,6,12.239
2018,24,7,7,10.137
2018,24,7,8,5.121
2018,24,7,9,11.775
2018,24,7,10,22.108
2018,24,7,11,13.374
2018,24,7,12,-1.32
2018,24,7,13,6.641
2018,24,7,14,4.892
2018,24,7,15,6.061
2018,24,7,16,5.879
2018,24,7,17,4.393
2018,24,7,18,4.258
2018,24,7,19,5.395
2018,24,7,20,12.353
2018,24,7,21,20.963
2018,24,7,22,28.059
2018,24,7,23,21.81
2018,24,7,24,22.481
2018,25,7,1,31.222
2018,25,7,2,75.572
2018,25,7,3,130.192
2018,25,7,4,104.292
2018,25,7,5,54.233
2018,25,7,6,46.093
2018,25,7,7,30.492
2018,25,7,8,6.033
2018,25,7,9,0.866
2018,25,7,10,6.317
2018,25,7,11,9.412
2018,25,7,12,5.27
2018,25,7,13,9.091
2018,25,7,14,5.832
2018,25,7,15,3.029
2018,25,7,16,2.817
2018,25,7,17,2.385
2018,25,7,18,-5.762
2018,25,7,19,15.308
2018,25,7,20,48.242
2018,25,7,21,110.75
2018,25,7,22,93.568
2018,25,7,23,53.372
2018,25,7,24,78.282
2018,26,7,1,91.172
2018,26,7,2,62.503
2018,26,7,3,37.953
2018,26,7,4,21.776
2018,26,7,5,24.183
2018,26,7,6,36.853
2018,26,7,7,50.885
2018,26,7,8,36.606
2018,26,7,9,25.156
2018,26,7,10,22.99
2018,26,7,11,22.543
2018,26,7,12,25.756
2018,26,7,13,6.94
2018,26,7,14,7.482
2018,26,7,15,6.748
2018,26,7,16,3.008
2018,26,7,17,2.343
2018,26,7,18,5.293
2018,26,7,19,17.808
2018,26,7,20,29.349
2018,26,7,21,24.239
2018,26,7,22,57.462
2018,26,7,23,110.05
2018,26,7,24,90.508
2018,27,7,1,54.761
2018,27,7,2,36.94
2018,27,7,3,47.816
2018,27,7,4,38.107
2018,27,7,5,37.049
2018,27,7,6,28.017
2018,27,7,7,15.008
2018,27,7,8,16.94
2018,27,7,9,27.231
2018,27,7,10,29.906
2018,27,7,11,26.477
2018,27,7,12,16.191
2018,27,7,13,24.88
2018,27,7,14,18.266
2018,27,7,15,5.01
2018,27,7,16,-1.455
2018,27,7,17,1.647
2018,27,7,18,0.232
2018,27,7,19,8.456
2018,27,7,20,9.978
2018,27,7,21,6.906
2018,27,7,22,11.788
2018,27,7,23,40.174
2018,27,7,24,59.281
2018,28,7,1,24.705
2018,28,7,2,4.144
2018,28,7,3,6.524
2018,28,7,4,5.19
2018,28,7,5,1.742
2018,28,7,6,3.279
2018,28,7,7,5
2018,28,7,8,1.477
2018,28,7,9,3.412
2018,28,7,10,2.041
2018,28,7,11,3.49
2018,28,7,12,7.838
2018,28,7,13,3.708
2018,28,7,14,3.12
2018,28,7,15,1.034
2018,28,7,16,1.997
2018,28,7,17,7.236
2018,28,7,18,6.203
2018,28,7,19,8.55
2018,28,7,20,18.682
2018,28,7,21,15.36
2018,28,7,22,13.447
2018,28,7,23,6.894
2018,28,7,24,6.901
2018,29,7,1,4.709
2018,29,7,2,-0.537
2018,29,7,3,5.589
2018,29,7,4,2.239
2018,29,7,5,6.394
2018,29,7,6,5.633
2018,29,7,7,1.604
2018,29,7,8,5.644
2018,29,7,9,1.498
2018,29,7,10,10.953
2018,29,7,11,7.412
2018,29,7,12,-2.854
2018,29,7,13,7.639
2018,29,7,14,2.24
2018,29,7,15,-1.883
2018,29,7,16,10.577
2018,29,7,17,6.176
2018,29,7,18,2.066
2018,29,7,19,21.837
2018,29,7,20,14.691
2018,29,7,21,2.748
2018,29,7,22,11.358
2018,29,7,23,12.523
2018,29,7,24,10.471
2018,30,7,1,6.917
2018,30,7,2,12.953
2018,30,7,3,8.117
2018,30,7,4,3.552
2018,30,7,5,4.688
2018,30,7,6,3.37
2018,30,7,7,2.035
2018,30,7,8,4.257
2018,30,7,9,6.981
2018,30,7,10,5.27
2018,30,7,11,3.629
2018,30,7,12,11.019
2018,30,7,13,3.474
2018,30,7,14,6.388
2018,30,7,15,0.967
2018,30,7,16,-0.188
2018,30,7,17,2.442
2018,30,7,18,-6.611
2018,30,7,19,10.877
2018,30,7,20,35.786
2018,30,7,21,53.482
2018,30,7,22,67.038
2018,30,7,23,69.658
2018,30,7,24,74.538
2018,31,7,1,94.283
2018,31,7,2,77.112
2018,31,7,3,45.375
2018,31,7,4,32.722
2018,31,7,5,17.73
2018,31,7,6,7.212
2018,31,7,7,7.886
2018,31,7,8,9.784
2018,31,7,9,3.339
2018,31,7,10,-0.682
2018,31,7,11,2.327
2018,31,7,12,7.095
2018,31,7,13,5.611
2018,31,7,14,3.357
2018,31,7,15,4.93
2018,31,7,16,2.729
2018,31,7,17,5.631
2018,31,7,18,9.404
2018,31,7,19,7.43
2018,31,7,20,11.294
2018,31,7,21,11.266
2018,31,7,22,3.326
2018,31,7,23,2.691
2018,31,7,24,1.137
2018,1,8,1,-0.778
2018,1,8,2,5.066
2018,1,8,3,4.57
2018,1,8,4,2.119
2018,1,8,5,1.23
2018,1,8,6,2.892
2018,1,8,7,-0.079
2018,1,8,8,4.636
2018,1,8,9,-2.644
2018,1,8,10,14.35
2018,1,8,11,7.653
2018,1,8,12,5.791
2018,1,8,13,7.141
2018,1,8,14,3.122
2018,1,8,15,4.086
2018,1,8,16,4.273
2018,1,8,17,2.139
2018,1,8,18,-10.132
2018,1,8,19,1.785
2018,1,8,20,9.286
2018,1,8,21,22.549
2018,1,8,22,22.236
2018,1,8,23,49.956
2018,1,8,24,62.472
2018,2,8,1,67.959
2018,2,8,2,91.817
2018,2,8,3,53.463
2018,2,8,4,25.223
2018,2,8,5,25.422
2018,2,8,6,24.097
2018,2,8,7,21.053
2018,2,8,8,18.968
2018,2,8,9,22.585
2018,2,8,10,25.326
2018,2,8,11,17.166
2018,2,8,12,3.947
2018,2,8,13,2.78
2018,2,8,14,1.927
2018,2,8,15,10.043
2018,2,8,16,5.367
2018,2,8,17,-1.083
2018,2,8,18,-3.793
2018,2,8,19,5.844
2018,2,8,20,11.457
2018,2,8,21,13.43
2018,2,8,22,0.757
2018,2,8,23,4.053
2018,2,8,24,6.581
2018,3,8,1,4.504
2018,3,8,2,2.079
2018,3,8,3,4.039
2018,3,8,4,-0.481
2018,3,8,5,9.514
2018,3,8,6,-7.798
2018,3,8,7,-1.383
2018,3,8,8,22.969
2018,3,8,9,16.236
2018,3,8,10,24.739
2018,3,8,11,9.293
2018,3,8,12,5.022
2018,3,8,13,0
2018,3,8,14,3.39
2018,3,8,15,7.195
2018,3,8,16,8.164
2018,3,8,17,9.161
2018,3,8,18,10.223
2018,3,8,19,16.48
2018,3,8,20,22.055
2018,3,8,21,16.275
2018,3,8,22,26.321
2018,3,8,23,10.64
2018,3,8,24,11.413
2018,4,8,1,14.963
2018,4,8,2,22.157
2018,4,8,3,23.134
2018,4,8,4,29.919
2018,4,8,5,35.529
2018,4,8,6,34.536
2018,4,8,7,12.253
2018,4,8,8,22.616
2018,4,8,9,5.485
2018,4,8,10,19.697
2018,4,8,11,8.857
2018,4,8,12,10.094
2018,4,8,13,0.446
2018,4,8,14,4.209
2018,4,8,15,-0.248
2018,4,8,16,4.655
2018,4,8,17,5.519
2018,4,8,18,15.113
2018,4,8,19,16.323
2018,4,8,20,23.191
2018,4,8,21,38.337
2018,4,8,22,54.653
2018,4,8,23,57.412
2018,4,8,24,65.745
2018,5,8,1,84.235
2018,5,8,2,74.493
2018,5,8,3,73.953
2018,5,8,4,55.297
2018,5,8,5,18.267
2018,5,8,6,12.807
2018,5,8,7,3.855
2018,5,8,8,8.665
2018,5,8,9,6.003
2018,5,8,10,12.655
2018,5,8,11,11.756
2018,5,8,12,4.992
2018,5,8,13,-1.347
2018,5,8,14,1.185
2018,5,8,15,2.391
2018,5,8,16,3.099
2018,5,8,17,5.666
2018,5,8,18,14.543
2018,5,8,19,12.917
2018,5,8,20,7.7
2018,5,8,21,8.329
2018,5,8,22,8.193
2018,5,8,23,6.734
2018,5,8,24,5.601
2018,6,8,1,8.69
2018,6,8,2,5.458
2018,6,8,3,11.536
2018,6,8,4,4.186
2018,6,8,5,3.842
2018,6,8,6,0.887
2018,6,8,7,5.94
2018,6,8,8,0.485
2018,6,8,9,-1.716
2018,6,8,10,4.833
2018,6,8,11,7.449
2018,6,8,12,0.979
2018,6,8,13,0.744
2018,6,8,14,4.117
2018,6,8,15,7.238
2018,6,8,16,5.936
2018,6,8,17,2.953
2018,6,8,18,8.976
2018,6,8,19,11.437
2018,6,8,20,18.102
2018,6,8,21,24.642
2018,6,8,22,19.853
2018,6,8,23,18.808
2018,6,8,24,32.821
2018,7,8,1,26.241
2018,7,8,2,15.011
2018,7,8,3,10.133
2018,7,8,4,4.489
2018,7,8,5,5.521
2018,7,8,6,2.358
2018,7,8,7,16.431
2018,7,8,8,12.183
2018,7,8,9,10.173
2018,7,8,10,-1.367
2018,7,8,11,-7.662
2018,7,8,12,4.376
2018,7,8,13,6.833
2018,7,8,14,-0.53
2018,7,8,15,4.158
2018,7,8,16,5.575
2018,7,8,17,6.227
2018,7,8,18,2.906
2018,7,8,19,11.152
2018,7,8,20,11.226
2018,7,8,21,10.92
2018,7,8,22,2.133
2018,7,8,23,5.406
2018,7,8,24,4.609
2018,8,8,1,5.444
2018,8,8,2,1.709
2018,8,8,3,7.947
2018,8,8,4,4.201
2018,8,8,5,3.054
2018,8,8,6,8.284
2018,8,8,7,0.451
2018,8,8,8,5.796
2018,8,8,9,0.058
2018,8,8,10,-1.645
2018,8,8,11,3.042
2018,8,8,12,2.789
2018,8,8,13,3.837
2018,8,8,14,0.997
2018,8,8,15,2.637
2018,8,8,16,1.847
2018,8,8,17,1.539
2018,8,8,18,11.599
2018,8,8,19,11.712
2018,8,8,20,4.254
2018,8,8,21,0.141
2018,8,8,22,4.129
2018,8,8,23,4.503
2018,8,8,24,3.369
2018,9,8,1,9.003
2018,9,8,2,16.686
2018,9,8,3,11.156
2018,9,8,4,6.669
2018,9,8,5,3.468
2018,9,8,6,-4.266
2018,9,8,7,8.055
2018,9,8,8,5.423
2018,9,8,9,15.026
2018,9,8,10,16.599
2018,9,8,11,22.079
2018,9,8,12,1.305
2018,9,8,13,0.281
2018,9,8,14,0.938
2018,9,8,15,0.373
2018,9,8,16,5.24
2018,9,8,17,9.748
2018,9,8,18,16.536
2018,9,8,19,12.861
2018,9,8,20,13.543
2018,9,8,21,31.33
2018,9,8,22,48.672
2018,9,8,23,77.407
2018,9,8,24,65.483
2018,10,8,1,68.363
2018,10,8,2,86.148
2018,10,8,3,86.762
2018,10,8,4,49.49
2018,10,8,5,31.032
2018,10,8,6,13.192
2018,10,8,7,11.443
2018,10,8,8,18.858
2018,10,8,9,26.754
2018,10,8,10,30.742
2018,10,8,11,31.558
2018,10,8,12,17.049
2018,10,8,13,11.327
2018,10,8,14,6.472
2018,10,8,15,-2.843
2018,10,8,16,0.436
2018,10,8,17,4.675
2018,10,8,18,9.952
2018,10,8,19,4.861
2018,10,8,20,6.556
2018,10,8,21,10.774
2018,10,8,22,8.407
2018,10,8,23,12.647
2018,10,8,24,17.155
2018,11,8,1,22.023
2018,11,8,2,21.137
2018,11,8,3,20.772
2018,11,8,4,29.977
2018,11,8,5,30.867
2018,11,8,6,30.81
2018,11,8,7,32.012
2018,11,8,8,25.313
2018,11,8,9,7.565
2018,11,8,10,9.681
2018,11,8,11,-5.707
2018,11,8,12,22.062
2018,11,8,13,11.968
2018,11,8,14,-0.587
2018,11,8,15,3.874
2018,11,8,16,3.455
2018,11,8,17,3.268
2018,11,8,18,18.629
2018,11,8,19,15.806
2018,11,8,20,14.863
2018,11,8,21,22.831
2018,11,8,22,32.193
2018,11,8,23,40.123
2018,11,8,24,39.357
2018,12,8,1,44.282
2018,12,8,2,43.027
2018,12,8,3,59.297
2018,12,8,4,45.466
2018,12,8,5,31.535
2018,12,8,6,18.482
2018,12,8,7,13.683
2018,12,8,8,8.481
2018,12,8,9,11.53
2018,12,8,10,8.051
2018,12,8,11,13.27
2018,12,8,12,5.011
2018,12,8,13,1.734
2018,12,8,14,-1.755
2018,12,8,15,0.501
2018,12,8,16,1.946
2018,12,8,17,3.406
2018,12,8,18,13.837
2018,12,8,19,20.818
2018,12,8,20,48.002
2018,12,8,21,50.168
2018,12,8,22,85.347
2018,12,8,23,92.217
2018,12,8,24,88.483
2018,13,8,1,111.325
2018,13,8,2,123.067
2018,13,8,3,102.283
2018,13,8,4,85.268
2018,13,8,5,56.853
2018,13,8,6,35.495
2018,13,8,7,27.8
2018,13,8,8,25.375
2018,13,8,9,27.181
2018,13,8,10,35.258
2018,13,8,11,26.231
2018,13,8,12,9.727
2018,13,8,13,-2.054
2018,13,8,14,-2.223
2018,13,8,15,1.274
2018,13,8,16,2.712
2018,13,8,17,2.886
2018,13,8,18,9.088
2018,13,8,19,15.818
2018,13,8,20,35.898
2018,13,8,21,37.764
2018,13,8,22,33.313
2018,13,8,23,49.107
2018,13,8,24,74.731
2018,14,8,1,31.392
2018,14,8,2,4.338
2018,14,8,3,17.281
2018,14,8,4,6.677
2018,14,8,5,3.247
2018,14,8,6,0.297
2018,14,8,7,11.936
2018,14,8,8,10.452
2018,14,8,9,0.543
2018,14,8,10,11.952
2018,14,8,11,8.959
2018,14,8,12,4.972
2018,14,8,13,-5.447
2018,14,8,14,10.716
2018,14,8,15,7.084
2018,14,8,16,4.51
2018,14,8,17,2.153
2018,14,8,18,6.727
2018,14,8,19,13.972
2018,14,8,20,13.863
2018,14,8,21,23.58
2018,14,8,22,32.803
2018,14,8,23,37.448
2018,14,8,24,30.774
2018,15,8,1,20.965
2018,15,8,2,16.561
2018,15,8,3,31.764
2018,15,8,4,20.968
2018,15,8,5,14.082
2018,15,8,6,2.955
2018,15,8,7,-0.298
2018,15,8,8,3.35
2018,15,8,9,-1.234
2018,15,8,10,2.189
2018,15,8,11,8.431
2018,15,8,12,4.55
2018,15,8,13,0.612
2018,15,8,14,3.227
2018,15,8,15,1.842
2018,15,8,16,7.35
2018,15,8,17,3.071
2018,15,8,18,8.135
2018,15,8,19,12.345
2018,15,8,20,8.782
2018,15,8,21,15.604
2018,15,8,22,29.766
2018,15,8,23,62.957
2018,15,8,24,77.752
2018,16,8,1,50.908
2018,16,8,2,46.363
2018,16,8,3,51.89
2018,16,8,4,34.847
2018,16,8,5,22.351
2018,16,8,6,18.04
2018,16,8,7,28.423
2018,16,8,8,25.513
2018,16,8,9,46.571
2018,16,8,10,32.568
2018,16,8,11,22.394
2018,16,8,12,14.997
2018,16,8,13,6.812
2018,16,8,14,3.4
2018,16,8,15,-2.769
2018,16,8,16,4.949
2018,16,8,17,-0.791
2018,16,8,18,16.025
2018,16,8,19,11.533
2018,16,8,20,20.822
2018,16,8,21,18.796
2018,16,8,22,24.102
2018,16,8,23,20.539
2018,16,8,24,7.891
2018,17,8,1,0.643
2018,17,8,2,24.993
2018,17,8,3,28.945
2018,17,8,4,3.818
2018,17,8,5,10.48
2018,17,8,6,3.207
2018,17,8,7,10.465
2018,17,8,8,17.683
2018,17,8,9,8.595
2018,17,8,10,19.137
2018,17,8,11,20.306
2018,17,8,12,9.876
2018,17,8,13,6.67
2018,17,8,14,3.771
2018,17,8,15,8.07
2018,17,8,16,4.655
2018,17,8,17,5.637
2018,17,8,18,8.472
2018,17,8,19,7.959
2018,17,8,20,14.343
2018,17,8,21,21.972
2018,17,8,22,10.754
2018,17,8,23,28.531
2018,17,8,24,24.427
2018,18,8,1,33.785
2018,18,8,2,6.591
2018,18,8,3,13.753
2018,18,8,4,10.252
2018,18,8,5,6.324
2018,18,8,6,5.672
2018,18,8,7,4.92
2018,18,8,8,1.496
2018,18,8,9,2.251
2018,18,8,10,3.098
2018,18,8,11,2.066
2018,18,8,12,4.661
2018,18,8,13,2.26
2018,18,8,14,12.871
2018,18,8,15,7.61
2018,18,8,16,4.731
2018,18,8,17,8.973
2018,18,8,18,18.116
2018,18,8,19,14.249
2018,18,8,20,19.295
2018,18,8,21,29.572
2018,18,8,22,45.424
2018,18,8,23,65.15
2018,18,8,24,111.858
2018,19,8,1,110.317
2018,19,8,2,107.767
2018,19,8,3,72.306
2018,19,8,4,28.271
2018,19,8,5,9.287
2018,19,8,6,9.367
2018,19,8,7,7.692
2018,19,8,8,5.164
2018,19,8,9,12.34
2018,19,8,10,10.336
2018,19,8,11,7.413
2018,19,8,12,4.345
2018,19,8,13,0.032
2018,19,8,14,0.506
2018,19,8,15,-0.238
2018,19,8,16,3.212
2018,19,8,17,2.452
2018,19,8,18,6.03
2018,19,8,19,12.74
2018,19,8,20,23.527
2018,19,8,21,38.012
2018,19,8,22,55.108
2018,19,8,23,41.717
2018,19,8,24,48.441
2018,20,8,1,54.283
2018,20,8,2,42.623
2018,20,8,3,26.23
2018,20,8,4,18.078
2018,20,8,5,18.269
2018,20,8,6,18.371
2018,20,8,7,14.088
2018,20,8,8,17.29
2018,20,8,9,16.451
2018,20,8,10,11.428
2018,20,8,11,3.578
2018,20,8,12,5.346
2018,20,8,13,-1.229
2018,20,8,14,6.424
2018,20,8,15,3.234
2018,20,8,16,0.793
2018,20,8,17,3.938
2018,20,8,18,-4.794
2018,20,8,19,12.976
2018,20,8,20,25.523
2018,20,8,21,26.499
2018,20,8,22,3.194
2018,20,8,23,3.901
2018,20,8,24,2.141
2018,21,8,1,3.278
2018,21,8,2,11.911
2018,21,8,3,14.018
2018,21,8,4,10.923
2018,21,8,5,0.792
2018,21,8,6,7.526
2018,21,8,7,2
2018,21,8,8,-1.368
2018,21,8,9,0.515
2018,21,8,10,0.638
2018,21,8,11,3.059
2018,21,8,12,1.81
2018,21,8,13,3.55
2018,21,8,14,1.43
2018,21,8,15,1.412
2018,21,8,16,5.528
2018,21,8,17,6.352
2018,21,8,18,3.672
2018,21,8,19,2.653
2018,21,8,20,17.764
2018,21,8,21,25.285
2018,21,8,22,18.701
2018,21,8,23,10.98
2018,21,8,24,-7.262
2018,22,8,1,12.49
2018,22,8,2,3.551
2018,22,8,3,7.413
2018,22,8,4,-2.99
2018,22,8,5,6.787
2018,22,8,6,11.893
2018,22,8,7,11.514
2018,22,8,8,15.768
2018,22,8,9,23.638
2018,22,8,10,29.651
2018,22,8,11,19.091
2018,22,8,12,3.618
2018,22,8,13,7.736
2018,22,8,14,1.826
2018,22,8,15,5.711
2018,22,8,16,6.356
2018,22,8,17,-0.096
2018,22,8,18,2.686
2018,22,8,19,7.12
2018,22,8,20,16.376
2018,22,8,21,45.551
2018,22,8,22,64.38
2018,22,8,23,61.168
2018,22,8,24,59.528
2018,23,8,1,56.654
2018,23,8,2,44.512
2018,23,8,3,37.742
2018,23,8,4,24.343
2018,23,8,5,9.355
2018,23,8,6,-1.253
2018,23,8,7,15.573
2018,23,8,8,6.611
2018,23,8,9,14.341
2018,23,8,10,33.593
2018,23,8,11,18.904
2018,23,8,12,11.904
2018,23,8,13,12.707
2018,23,8,14,13.101
2018,23,8,15,4.739
2018,23,8,16,9.236
2018,23,8,17,9.967
2018,23,8,18,23.703
2018,23,8,19,17.627
2018,23,8,20,14.632
2018,23,8,21,9.26
2018,23,8,22,4.579
2018,23,8,23,10.436
2018,23,8,24,3.782
2018,24,8,1,5.86
2018,24,8,2,8.787
2018,24,8,3,8.166
2018,24,8,4,7.358
2018,24,8,5,5.215
2018,24,8,6,-0.425
2018,24,8,7,-2.538
2018,24,8,8,3.333
2018,24,8,9,0.553
2018,24,8,10,6.034
2018,24,8,11,5.131
2018,24,8,12,0.232
2018,24,8,13,8.835
2018,24,8,14,3.395
2018,24,8,15,3.481
2018,24,8,16,0.912
2018,24,8,17,13.728
2018,24,8,18,17.019
2018,24,8,19,12.724
2018,24,8,20,7.974
2018,24,8,21,11.188
2018,24,8,22,16.278
2018,24,8,23,16.427
2018,24,8,24,14.4
2018,25,8,1,17.221
2018,25,8,2,8.355
2018,25,8,3,25.058
2018,25,8,4,20.284
2018,25,8,5,17.772
2018,25,8,6,21.938
2018,25,8,7,8.519
2018,25,8,8,6.607
2018,25,8,9,7.738
2018,25,8,10,19.504
2018,25,8,11,17.36
2018,25,8,12,9.606
2018,25,8,13,6.643
2018,25,8,14,3.156
2018,25,8,15,5.75
2018,25,8,16,0.857
2018,25,8,17,6.533
2018,25,8,18,12.467
2018,25,8,19,16.832
2018,25,8,20,24.856
2018,25,8,21,30.377
2018,25,8,22,52.165
2018,25,8,23,52.119
2018,25,8,24,105.808
2018,26,8,1,94.247
2018,26,8,2,103.15
2018,26,8,3,101.23
2018,26,8,4,40.494
2018,26,8,5,27.753
2018,26,8,6,25.961
2018,26,8,7,15.493
2018,26,8,8,12.827
2018,26,8,9,14.264
2018,26,8,10,19.57
2018,26,8,11,13.396
2018,26,8,12,8.597
2018,26,8,13,5.158
2018,26,8,14,-0.49
2018,26,8,15,-0.167
2018,26,8,16,11.146
2018,26,8,17,7.841
2018,26,8,18,9.899
2018,26,8,19,16.561
2018,26,8,20,43.696
2018,26,8,21,56.955
2018,26,8,22,90.147
2018,26,8,23,91.978
2018,26,8,24,65.847
2018,27,8,1,73.442
2018,27,8,2,85.012
2018,27,8,3,79.714
2018,27,8,4,48.027
2018,27,8,5,30.066
2018,27,8,6,29.416
2018,27,8,7,30.088
2018,27,8,8,29
2018,27,8,9,32.858
2018,27,8,10,27.703
2018,27,8,11,19.562
2018,27,8,12,1.322
2018,27,8,13,-0.634
2018,27,8,14,-1.579
2018,27,8,15,0.401
2018,27,8,16,4.119
2018,27,8,17,6.814
2018,27,8,18,5.568
2018,27,8,19,5.145
2018,27,8,20,12.236
2018,27,8,21,24.134
2018,27,8,22,49.937
2018,27,8,23,83.336
2018,27,8,24,102.196
2018,28,8,1,113.758
2018,28,8,2,94.933
2018,28,8,3,88.586
2018,28,8,4,57.758
2018,28,8,5,47.883
2018,28,8,6,39.555
2018,28,8,7,26.487
2018,28,8,8,16.538
2018,28,8,9,22.526
2018,28,8,10,37.635
2018,28,8,11,19.952
2018,28,8,12,6.833
2018,28,8,13,-5.266
2018,28,8,14,0.736
2018,28,8,15,0.956
2018,28,8,16,1.233
2018,28,8,17,6.7
2018,28,8,18,14.312
2018,28,8,19,5.67
2018,28,8,20,27.363
2018,28,8,21,50.334
2018,28,8,22,54.972
2018,28,8,23,68.623
2018,28,8,24,45.964
2018,29,8,1,55.794
2018,29,8,2,73.732
2018,29,8,3,42.548
2018,29,8,4,32.564
2018,29,8,5,25.895
2018,29,8,6,7.333
2018,29,8,7,12.529
2018,29,8,8,14.731
2018,29,8,9,4.67
2018,29,8,10,2.408
2018,29,8,11,4.003
2018,29,8,12,10.328
2018,29,8,13,1.452
2018,29,8,14,7.196
2018,29,8,15,5.49
2018,29,8,16,2.853
2018,29,8,17,6.417
2018,29,8,18,4.541
2018,29,8,19,6.193
2018,29,8,20,9.676
2018,29,8,21,13.635
2018,29,8,22,8.766
2018,29,8,23,13.832
2018,29,8,24,37.647
2018,30,8,1,26.434
2018,30,8,2,37.416
2018,30,8,3,45.952
2018,30,8,4,39.86
2018,30,8,5,24.913
2018,30,8,6,25.37
2018,30,8,7,14.975
2018,30,8,8,10.098
2018,30,8,9,8.21
